data,data_ref,data_alvo,inad_total_h1,inad_total,inad_total_l1,inad_total_l2,inad_total_l3,inad_total_l4,inad_total_l5,inad_total_l6,copom_score_nltk_t,copom_score_nltk_L1,copom_score_nltk_L2,copom_score_nltk_L3,copom_score_nltk_L4,copom_score_nltk_L5,copom_score_nltk_L6,copom_score_textblob_t,copom_score_textblob_L1,copom_score_textblob_L2,copom_score_textblob_L3,copom_score_textblob_L4,copom_score_textblob_L5,copom_score_textblob_L6,copom_score_bert_t,copom_score_bert_L1,copom_score_bert_L2,copom_score_bert_L3,copom_score_bert_L4,copom_score_bert_L5,copom_score_bert_L6,copom_score_finbert_t,copom_score_finbert_L1,copom_score_finbert_L2,copom_score_finbert_L3,copom_score_finbert_L4,copom_score_finbert_L5,copom_score_finbert_L6,copom_score_mistral_t,copom_score_mistral_L1,copom_score_mistral_L2,copom_score_mistral_L3,copom_score_mistral_L4,copom_score_mistral_L5,copom_score_mistral_L6,copom_score_media_t,copom_score_media_L1,copom_score_media_L2,copom_score_media_L3,copom_score_media_L4,copom_score_media_L5,copom_score_media_L6,estatisticas_score_nltk_t,estatisticas_score_nltk_L1,estatisticas_score_nltk_L2,estatisticas_score_nltk_L3,estatisticas_score_nltk_L4,estatisticas_score_nltk_L5,estatisticas_score_nltk_L6,estatisticas_score_textblob_t,estatisticas_score_textblob_L1,estatisticas_score_textblob_L2,estatisticas_score_textblob_L3,estatisticas_score_textblob_L4,estatisticas_score_textblob_L5,estatisticas_score_textblob_L6,estatisticas_score_bert_t,estatisticas_score_bert_L1,estatisticas_score_bert_L2,estatisticas_score_bert_L3,estatisticas_score_bert_L4,estatisticas_score_bert_L5,estatisticas_score_bert_L6,estatisticas_score_finbert_t,estatisticas_score_finbert_L1,estatisticas_score_finbert_L2,estatisticas_score_finbert_L3,estatisticas_score_finbert_L4,estatisticas_score_finbert_L5,estatisticas_score_finbert_L6,estatisticas_score_mistral_t,estatisticas_score_mistral_L1,estatisticas_score_mistral_L2,estatisticas_score_mistral_L3,estatisticas_score_mistral_L4,estatisticas_score_mistral_L5,estatisticas_score_mistral_L6,estatisticas_score_media_t,estatisticas_score_media_L1,estatisticas_score_media_L2,estatisticas_score_media_L3,estatisticas_score_media_L4,estatisticas_score_media_L5,estatisticas_score_media_L6
2020-05-01,2020-05-01,2020-06-01,2.89,3.24,3.29,3.18,3.04,3.0,2.94,3.0,-0.3359375,-0.409107280566461,-0.482277061132922,-0.4940115985879979,-0.48036976988223423,-0.4667279411764706,-0.48604346538764087,0.1182291666666666,0.03185092034336634,-0.0545273259799339,-0.0157589510842158,-0.0160858831051331,-0.0164128151260504,-0.014010642332713149,-0.25,-0.19047952888390352,-0.130959057767807,-0.0630358043368633,0.001307728083669149,0.0656512605042016,0.0328256302521008,-0.6016955026425421,-0.5750330650521598,-0.5483706274617774,-0.2695445093620743,-0.1918774817023967,-0.1142104540427191,-0.15104223249126442,-0.50625,-0.45636392316320806,-0.4064778463264161,0.0839636913767019,0.1538515935875106,0.2237394957983193,0.25702205101951625,-0.31513076719517513,-0.3198265754644732,-0.3245223837337713,-0.15167743439888987,-0.10663476260371688,-0.061592090808543845,-0.07224973178800027,-0.8348245105716523,-0.8426602573807721,-0.8872314197051978,-0.4189505566470202,-0.856911869225302,-0.9055864668483196,-0.8805026315789474,-0.1044113808405116,-0.1514004542013626,-0.1551590380139643,-0.1637197118533071,-0.0710732054015636,-0.181653042688465,-0.1169590643274853,-1.0,-1.0,-1.0,-0.9734774066797642,-0.8326226012793176,-0.9541326067211626,-1.0,0.2996582041378589,0.3148752845891446,0.2426880707890604,-0.0821127677635187,0.117880560611272,-0.0199095161088643,-0.2854785847951445,-0.5923257635082224,-0.3688115064345193,0.0273079906904577,-0.4181401440733464,-0.1520611229566453,-0.0591734786557674,-0.3039473684210526,-0.44638069015650556,-0.4095993866855019,-0.35447887924792887,-0.4112801174033914,-0.3589576476503113,-0.4240910222045158,-0.517377529824526
2020-06-01,2020-06-01,2020-07-01,2.76,2.89,3.24,3.29,3.18,3.04,3.0,2.94,-0.5931594001071235,-0.3359375,-0.409107280566461,-0.482277061132922,-0.4940115985879979,-0.48036976988223423,-0.4667279411764706,-0.0795988811521752,0.1182291666666666,0.03185092034336634,-0.0545273259799339,-0.0157589510842158,-0.0160858831051331,-0.0164128151260504,-0.1339046598821639,-0.25,-0.19047952888390352,-0.130959057767807,-0.0630358043368633,0.001307728083669149,0.0656512605042016,-0.5101188444714528,-0.6016955026425421,-0.5750330650521598,-0.5483706274617774,-0.2695445093620743,-0.1918774817023967,-0.1142104540427191,-0.3557043385109802,-0.50625,-0.45636392316320806,-0.4064778463264161,0.0839636913767019,0.1538515935875106,0.2237394957983193,-0.3344972248247791,-0.31513076719517513,-0.3198265754644732,-0.3245223837337713,-0.15167743439888987,-0.10663476260371688,-0.061592090808543845,-0.8889677364864865,-0.8348245105716523,-0.8426602573807721,-0.8872314197051978,-0.4189505566470202,-0.856911869225302,-0.9055864668483196,-0.1689189189189189,-0.1044113808405116,-0.1514004542013626,-0.1551590380139643,-0.1637197118533071,-0.0710732054015636,-0.181653042688465,-1.0,-1.0,-1.0,-1.0,-0.9734774066797642,-0.8326226012793176,-0.9541326067211626,0.1254905673322846,0.2996582041378589,0.3148752845891446,0.2426880707890604,-0.0821127677635187,0.117880560611272,-0.0199095161088643,0.1727195945945946,-0.5923257635082224,-0.3688115064345193,0.0273079906904577,-0.4181401440733464,-0.1520611229566453,-0.0591734786557674,-0.3519352986957053,-0.44638069015650556,-0.4095993866855019,-0.35447887924792887,-0.4112801174033914,-0.3589576476503113,-0.4240910222045158
2020-07-01,2020-07-01,2020-08-01,2.65,2.76,2.89,3.24,3.29,3.18,3.04,3.0,-0.5601375947904039,-0.5931594001071235,-0.3359375,-0.409107280566461,-0.482277061132922,-0.4940115985879979,-0.48036976988223423,-0.09805967449421625,-0.0795988811521752,0.1182291666666666,0.03185092034336634,-0.0545273259799339,-0.0157589510842158,-0.0160858831051331,-0.08011022467792406,-0.1339046598821639,-0.25,-0.19047952888390352,-0.130959057767807,-0.0630358043368633,0.001307728083669149,-0.5129052982879179,-0.5101188444714528,-0.6016955026425421,-0.5750330650521598,-0.5483706274617774,-0.2695445093620743,-0.1918774817023967,-0.26206269557127954,-0.3557043385109802,-0.50625,-0.45636392316320806,-0.4064778463264161,0.0839636913767019,0.1538515935875106,-0.30265509756434833,-0.3344972248247791,-0.31513076719517513,-0.3198265754644732,-0.3245223837337713,-0.15167743439888987,-0.10663476260371688,-0.8599284403669725,-0.8889677364864865,-0.8348245105716523,-0.8426602573807721,-0.8872314197051978,-0.4189505566470202,-0.856911869225302,-0.1019367991845056,-0.1689189189189189,-0.1044113808405116,-0.1514004542013626,-0.1551590380139643,-0.1637197118533071,-0.0710732054015636,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9734774066797642,-0.8326226012793176,0.2595504121911863,0.1254905673322846,0.2996582041378589,0.3148752845891446,0.2426880707890604,-0.0821127677635187,0.117880560611272,-0.0545871559633027,0.1727195945945946,-0.5923257635082224,-0.3688115064345193,0.0273079906904577,-0.4181401440733464,-0.1520611229566453,-0.35138039666471893,-0.3519352986957053,-0.44638069015650556,-0.4095993866855019,-0.35447887924792887,-0.4112801174033914,-0.3589576476503113
2020-08-01,2020-08-01,2020-09-01,2.43,2.65,2.76,2.89,3.24,3.29,3.18,3.04,-0.5271157894736842,-0.5601375947904039,-0.5931594001071235,-0.3359375,-0.409107280566461,-0.482277061132922,-0.4940115985879979,-0.1165204678362573,-0.09805967449421625,-0.0795988811521752,0.1182291666666666,0.03185092034336634,-0.0545273259799339,-0.0157589510842158,-0.0263157894736842,-0.08011022467792406,-0.1339046598821639,-0.25,-0.19047952888390352,-0.130959057767807,-0.0630358043368633,-0.5156917521043828,-0.5129052982879179,-0.5101188444714528,-0.6016955026425421,-0.5750330650521598,-0.5483706274617774,-0.2695445093620743,-0.1684210526315789,-0.26206269557127954,-0.3557043385109802,-0.50625,-0.45636392316320806,-0.4064778463264161,0.0839636913767019,-0.27081297030391743,-0.30265509756434833,-0.3344972248247791,-0.31513076719517513,-0.3198265754644732,-0.3245223837337713,-0.15167743439888987,-0.8139257053291535,-0.8599284403669725,-0.8889677364864865,-0.8348245105716523,-0.8426602573807721,-0.8872314197051978,-0.4189505566470202,-0.1110240334378265,-0.1019367991845056,-0.1689189189189189,-0.1044113808405116,-0.1514004542013626,-0.1551590380139643,-0.1637197118533071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9734774066797642,0.1562440529886084,0.2595504121911863,0.1254905673322846,0.2996582041378589,0.3148752845891446,0.2426880707890604,-0.0821127677635187,-0.0642633228840125,-0.0545871559633027,0.1727195945945946,-0.5923257635082224,-0.3688115064345193,0.0273079906904577,-0.4181401440733464,-0.36659380173247685,-0.35138039666471893,-0.3519352986957053,-0.44638069015650556,-0.4095993866855019,-0.35447887924792887,-0.4112801174033914
2020-09-01,2020-09-01,2020-10-01,2.35,2.43,2.65,2.76,2.89,3.24,3.29,3.18,-0.4437874892887746,-0.5271157894736842,-0.5601375947904039,-0.5931594001071235,-0.3359375,-0.409107280566461,-0.482277061132922,-0.1432626392459297,-0.1165204678362573,-0.09805967449421625,-0.0795988811521752,0.1182291666666666,0.03185092034336634,-0.0545273259799339,-0.0891173950299914,-0.0263157894736842,-0.08011022467792406,-0.1339046598821639,-0.25,-0.19047952888390352,-0.130959057767807,-0.5541289760631405,-0.5156917521043828,-0.5129052982879179,-0.5101188444714528,-0.6016955026425421,-0.5750330650521598,-0.5483706274617774,-0.2001285347043702,-0.1684210526315789,-0.26206269557127954,-0.3557043385109802,-0.50625,-0.45636392316320806,-0.4064778463264161,-0.2860850068664412,-0.27081297030391743,-0.30265509756434833,-0.3344972248247791,-0.31513076719517513,-0.3198265754644732,-0.3245223837337713,-0.8061182654402103,-0.8139257053291535,-0.8599284403669725,-0.8889677364864865,-0.8348245105716523,-0.8426602573807721,-0.8872314197051978,-0.0492772667542707,-0.1110240334378265,-0.1019367991845056,-0.1689189189189189,-0.1044113808405116,-0.1514004542013626,-0.1551590380139643,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0896321369797657,0.1562440529886084,0.2595504121911863,0.1254905673322846,0.2996582041378589,0.3148752845891446,0.2426880707890604,-0.0908015768725361,-0.0642633228840125,-0.0545871559633027,0.1727195945945946,-0.5923257635082224,-0.3688115064345193,0.0273079906904577,-0.4071658492093565,-0.36659380173247685,-0.35138039666471893,-0.3519352986957053,-0.44638069015650556,-0.4095993866855019,-0.35447887924792887
2020-10-01,2020-10-01,2020-11-01,2.23,2.35,2.43,2.65,2.76,2.89,3.24,3.29,-0.4504532442748091,-0.4437874892887746,-0.5271157894736842,-0.5601375947904039,-0.5931594001071235,-0.3359375,-0.409107280566461,-0.0382673346055979,-0.1432626392459297,-0.1165204678362573,-0.09805967449421625,-0.0795988811521752,0.1182291666666666,0.03185092034336634,-0.0963740458015267,-0.0891173950299914,-0.0263157894736842,-0.08011022467792406,-0.1339046598821639,-0.25,-0.19047952888390352,-0.4331715378913858,-0.5541289760631405,-0.5156917521043828,-0.5129052982879179,-0.5101188444714528,-0.6016955026425421,-0.5750330650521598,-0.1431774809160305,-0.2001285347043702,-0.1684210526315789,-0.26206269557127954,-0.3557043385109802,-0.50625,-0.45636392316320806,-0.23228872869787,-0.2860850068664412,-0.27081297030391743,-0.30265509756434833,-0.3344972248247791,-0.31513076719517513,-0.3198265754644732,-0.7866783861671469,-0.8061182654402103,-0.8139257053291535,-0.8599284403669725,-0.8889677364864865,-0.8348245105716523,-0.8426602573807721,-0.1440922190201729,-0.0492772667542707,-0.1110240334378265,-0.1019367991845056,-0.1689189189189189,-0.1044113808405116,-0.1514004542013626,-0.909942363112392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3493888266330923,-0.0896321369797657,0.1562440529886084,0.2595504121911863,0.1254905673322846,0.2996582041378589,0.3148752845891446,0.2555475504322766,-0.0908015768725361,-0.0642633228840125,-0.0545871559633027,0.1727195945945946,-0.5923257635082224,-0.3688115064345193,-0.2471553182468686,-0.4071658492093565,-0.36659380173247685,-0.35138039666471893,-0.3519352986957053,-0.44638069015650556,-0.4095993866855019
2020-11-01,2020-11-01,2020-12-01,2.11,2.23,2.35,2.43,2.65,2.76,2.89,3.24,-0.45695415288480284,-0.4504532442748091,-0.4437874892887746,-0.5271157894736842,-0.5601375947904039,-0.5931594001071235,-0.3359375,-0.0491912201252524,-0.0382673346055979,-0.1432626392459297,-0.1165204678362573,-0.09805967449421625,-0.0795988811521752,0.1182291666666666,-0.15036299262640196,-0.0963740458015267,-0.0891173950299914,-0.0263157894736842,-0.08011022467792406,-0.1339046598821639,-0.25,-0.39615837485338434,-0.4331715378913858,-0.5541289760631405,-0.5156917521043828,-0.5129052982879179,-0.5101188444714528,-0.6016955026425421,-0.1178044452829916,-0.1431774809160305,-0.2001285347043702,-0.1684210526315789,-0.26206269557127954,-0.3557043385109802,-0.50625,-0.23409423715456662,-0.23228872869787,-0.2860850068664412,-0.27081297030391743,-0.30265509756434833,-0.3344972248247791,-0.31513076719517513,-0.8407087161366312,-0.7866783861671469,-0.8061182654402103,-0.8139257053291535,-0.8599284403669725,-0.8889677364864865,-0.8348245105716523,-0.1177856301531213,-0.1440922190201729,-0.0492772667542707,-0.1110240334378265,-0.1019367991845056,-0.1689189189189189,-0.1044113808405116,-1.0,-0.909942363112392,-1.0,-1.0,-1.0,-1.0,-1.0,0.2861090417955733,0.3493888266330923,-0.0896321369797657,0.1562440529886084,0.2595504121911863,0.1254905673322846,0.2996582041378589,-0.2687279151943463,0.2555475504322766,-0.0908015768725361,-0.0642633228840125,-0.0545871559633027,0.1727195945945946,-0.5923257635082224,-0.38822264393770506,-0.2471553182468686,-0.4071658492093565,-0.36659380173247685,-0.35138039666471893,-0.3519352986957053,-0.44638069015650556
2020-12-01,2020-12-01,2021-01-01,2.14,2.11,2.23,2.35,2.43,2.65,2.76,2.89,-0.4634550614947966,-0.45695415288480284,-0.4504532442748091,-0.4437874892887746,-0.5271157894736842,-0.5601375947904039,-0.5931594001071235,-0.0601151056449069,-0.0491912201252524,-0.0382673346055979,-0.1432626392459297,-0.1165204678362573,-0.09805967449421625,-0.0795988811521752,-0.2043519394512772,-0.15036299262640196,-0.0963740458015267,-0.0891173950299914,-0.0263157894736842,-0.08011022467792406,-0.1339046598821639,-0.3591452118153829,-0.39615837485338434,-0.4331715378913858,-0.5541289760631405,-0.5156917521043828,-0.5129052982879179,-0.5101188444714528,-0.0924314096499527,-0.1178044452829916,-0.1431774809160305,-0.2001285347043702,-0.1684210526315789,-0.26206269557127954,-0.3557043385109802,-0.23589974561126326,-0.23409423715456662,-0.23228872869787,-0.2860850068664412,-0.27081297030391743,-0.30265509756434833,-0.3344972248247791,-0.8412103645461043,-0.8407087161366312,-0.7866783861671469,-0.8061182654402103,-0.8139257053291535,-0.8599284403669725,-0.8889677364864865,-0.1429592566118656,-0.1177856301531213,-0.1440922190201729,-0.0492772667542707,-0.1110240334378265,-0.1019367991845056,-0.1689189189189189,-1.0,-1.0,-0.909942363112392,-1.0,-1.0,-1.0,-1.0,0.0268349126939947,0.2861090417955733,0.3493888266330923,-0.0896321369797657,0.1562440529886084,0.2595504121911863,0.1254905673322846,-0.1889921372408863,-0.2687279151943463,0.2555475504322766,-0.0908015768725361,-0.0642633228840125,-0.0545871559633027,0.1727195945945946,-0.42926536914097235,-0.38822264393770506,-0.2471553182468686,-0.4071658492093565,-0.36659380173247685,-0.35138039666471893,-0.3519352986957053
2021-01-01,2021-01-01,2021-02-01,2.23,2.14,2.11,2.23,2.35,2.43,2.65,2.76,-0.5927241548260657,-0.4634550614947966,-0.45695415288480284,-0.4504532442748091,-0.4437874892887746,-0.5271157894736842,-0.5601375947904039,-0.0697506668844248,-0.0601151056449069,-0.0491912201252524,-0.0382673346055979,-0.1432626392459297,-0.1165204678362573,-0.09805967449421625,-0.1124448799608035,-0.2043519394512772,-0.15036299262640196,-0.0963740458015267,-0.0891173950299914,-0.0263157894736842,-0.08011022467792406,-0.4144899520415234,-0.3591452118153829,-0.39615837485338434,-0.4331715378913858,-0.5541289760631405,-0.5156917521043828,-0.5129052982879179,-0.3947819696227339,-0.0924314096499527,-0.1178044452829916,-0.1431774809160305,-0.2001285347043702,-0.1684210526315789,-0.26206269557127954,-0.31683832466711026,-0.23589974561126326,-0.23409423715456662,-0.23228872869787,-0.2860850068664412,-0.27081297030391743,-0.30265509756434833,-0.8509519869097708,-0.8412103645461043,-0.8407087161366312,-0.7866783861671469,-0.8061182654402103,-0.8139257053291535,-0.8599284403669725,-0.0935016362786348,-0.1429592566118656,-0.1177856301531213,-0.1440922190201729,-0.0492772667542707,-0.1110240334378265,-0.1019367991845056,-0.8246844319775596,-1.0,-1.0,-0.909942363112392,-1.0,-1.0,-1.0,0.103751583619617,0.0268349126939947,0.2861090417955733,0.3493888266330923,-0.0896321369797657,0.1562440529886084,0.2595504121911863,0.3986442262739598,-0.1889921372408863,-0.2687279151943463,0.2555475504322766,-0.0908015768725361,-0.0642633228840125,-0.0545871559633027,-0.2533484490544777,-0.42926536914097235,-0.38822264393770506,-0.2471553182468686,-0.4071658492093565,-0.36659380173247685,-0.35138039666471893
2021-02-01,2021-02-01,2021-03-01,2.13,2.23,2.14,2.11,2.23,2.35,2.43,2.65,-0.49119338097640675,-0.5927241548260657,-0.4634550614947966,-0.45695415288480284,-0.4504532442748091,-0.4437874892887746,-0.5271157894736842,0.02783704063687345,-0.0697506668844248,-0.0601151056449069,-0.0491912201252524,-0.0382673346055979,-0.1432626392459297,-0.1165204678362573,-0.1689874377251018,-0.1124448799608035,-0.2043519394512772,-0.15036299262640196,-0.0963740458015267,-0.0891173950299914,-0.0263157894736842,-0.4277795627376536,-0.4144899520415234,-0.3591452118153829,-0.39615837485338434,-0.4331715378913858,-0.5541289760631405,-0.5156917521043828,-0.11839910389120462,-0.3947819696227339,-0.0924314096499527,-0.1178044452829916,-0.1431774809160305,-0.2001285347043702,-0.1684210526315789,-0.2357044889386987,-0.31683832466711026,-0.23589974561126326,-0.23409423715456662,-0.23228872869787,-0.2860850068664412,-0.27081297030391743,-0.526140972733972,-0.8509519869097708,-0.8412103645461043,-0.8407087161366312,-0.7866783861671469,-0.8061182654402103,-0.8139257053291535,-0.1228199459592238,-0.0935016362786348,-0.1429592566118656,-0.1177856301531213,-0.1440922190201729,-0.0492772667542707,-0.1110240334378265,-0.9605747973470892,-0.8246844319775596,-1.0,-1.0,-0.909942363112392,-1.0,-1.0,-0.0345558467415122,0.103751583619617,0.0268349126939947,0.2861090417955733,0.3493888266330923,-0.0896321369797657,0.1562440529886084,-0.4664333087693442,0.3986442262739598,-0.1889921372408863,-0.2687279151943463,0.2555475504322766,-0.0908015768725361,-0.0642633228840125,-0.42210497431022825,-0.2533484490544777,-0.42926536914097235,-0.38822264393770506,-0.2471553182468686,-0.4071658492093565,-0.36659380173247685
2021-03-01,2021-03-01,2021-04-01,2.19,2.13,2.23,2.14,2.11,2.23,2.35,2.43,-0.3896626071267478,-0.49119338097640675,-0.5927241548260657,-0.4634550614947966,-0.45695415288480284,-0.4504532442748091,-0.4437874892887746,0.1254247481581717,0.02783704063687345,-0.0697506668844248,-0.0601151056449069,-0.0491912201252524,-0.0382673346055979,-0.1432626392459297,-0.2255299954894001,-0.1689874377251018,-0.1124448799608035,-0.2043519394512772,-0.15036299262640196,-0.0963740458015267,-0.0891173950299914,-0.4410691734337839,-0.4277795627376536,-0.4144899520415234,-0.3591452118153829,-0.39615837485338434,-0.4331715378913858,-0.5541289760631405,0.1579837618403247,-0.11839910389120462,-0.3947819696227339,-0.0924314096499527,-0.1178044452829916,-0.1431774809160305,-0.2001285347043702,-0.1545706532102871,-0.2357044889386987,-0.31683832466711026,-0.23589974561126326,-0.23409423715456662,-0.23228872869787,-0.2860850068664412,-0.90888,-0.526140972733972,-0.8509519869097708,-0.8412103645461043,-0.8407087161366312,-0.7866783861671469,-0.8061182654402103,-0.16,-0.1228199459592238,-0.0935016362786348,-0.1429592566118656,-0.1177856301531213,-0.1440922190201729,-0.0492772667542707,-0.9,-0.9605747973470892,-0.8246844319775596,-1.0,-1.0,-0.909942363112392,-1.0,-0.1331755235791206,-0.0345558467415122,0.103751583619617,0.0268349126939947,0.2861090417955733,0.3493888266330923,-0.0896321369797657,-0.11,-0.4664333087693442,0.3986442262739598,-0.1889921372408863,-0.2687279151943463,0.2555475504322766,-0.0908015768725361,-0.44241110471582407,-0.42210497431022825,-0.2533484490544777,-0.42926536914097235,-0.38822264393770506,-0.2471553182468686,-0.4071658492093565
2021-04-01,2021-04-01,2021-05-01,2.33,2.19,2.13,2.23,2.14,2.11,2.23,2.35,-0.4284692943254986,-0.3896626071267478,-0.49119338097640675,-0.5927241548260657,-0.4634550614947966,-0.45695415288480284,-0.4504532442748091,0.030933120807338343,0.1254247481581717,0.02783704063687345,-0.0697506668844248,-0.0601151056449069,-0.0491912201252524,-0.0382673346055979,-0.11276499774470004,-0.2255299954894001,-0.1689874377251018,-0.1124448799608035,-0.2043519394512772,-0.15036299262640196,-0.0963740458015267,-0.36791050537284287,-0.4410691734337839,-0.4277795627376536,-0.4144899520415234,-0.3591452118153829,-0.39615837485338434,-0.4331715378913858,0.0722655529755896,0.1579837618403247,-0.11839910389120462,-0.3947819696227339,-0.0924314096499527,-0.1178044452829916,-0.1431774809160305,-0.1611892247320227,-0.1545706532102871,-0.2357044889386987,-0.31683832466711026,-0.23589974561126326,-0.23409423715456662,-0.23228872869787,-0.8839688960515714,-0.90888,-0.526140972733972,-0.8509519869097708,-0.8412103645461043,-0.8407087161366312,-0.7866783861671469,-0.32232070910556,-0.16,-0.1228199459592238,-0.0935016362786348,-0.1429592566118656,-0.1177856301531213,-0.1440922190201729,-1.0,-0.9,-0.9605747973470892,-0.8246844319775596,-1.0,-1.0,-0.909942363112392,-0.0027783727881218,-0.1331755235791206,-0.0345558467415122,0.103751583619617,0.0268349126939947,0.2861090417955733,0.3493888266330923,-0.0244963738920225,-0.11,-0.4664333087693442,0.3986442262739598,-0.1889921372408863,-0.2687279151943463,0.2555475504322766,-0.4467128703674551,-0.44241110471582407,-0.42210497431022825,-0.2533484490544777,-0.42926536914097235,-0.38822264393770506,-0.2471553182468686
2021-05-01,2021-05-01,2021-06-01,2.27,2.33,2.19,2.13,2.23,2.14,2.11,2.23,-0.4672759815242494,-0.4284692943254986,-0.3896626071267478,-0.49119338097640675,-0.5927241548260657,-0.4634550614947966,-0.45695415288480284,-0.063558506543495,0.030933120807338343,0.1254247481581717,0.02783704063687345,-0.0697506668844248,-0.0601151056449069,-0.0491912201252524,0.0,-0.11276499774470004,-0.2255299954894001,-0.1689874377251018,-0.1124448799608035,-0.2043519394512772,-0.15036299262640196,-0.2947518373119019,-0.36791050537284287,-0.4410691734337839,-0.4277795627376536,-0.4144899520415234,-0.3591452118153829,-0.39615837485338434,-0.0134526558891455,0.0722655529755896,0.1579837618403247,-0.11839910389120462,-0.3947819696227339,-0.0924314096499527,-0.1178044452829916,-0.16780779625375836,-0.1611892247320227,-0.1545706532102871,-0.2357044889386987,-0.31683832466711026,-0.23589974561126326,-0.23409423715456662,-0.7326304611650486,-0.8839688960515714,-0.90888,-0.526140972733972,-0.8509519869097708,-0.8412103645461043,-0.8407087161366312,-0.2079458769385953,-0.32232070910556,-0.16,-0.1228199459592238,-0.0935016362786348,-0.1429592566118656,-0.1177856301531213,-0.9101941747572816,-1.0,-0.9,-0.9605747973470892,-0.8246844319775596,-1.0,-1.0,0.0667450382075842,-0.0027783727881218,-0.1331755235791206,-0.0345558467415122,0.103751583619617,0.0268349126939947,0.2861090417955733,-0.2275485436893204,-0.0244963738920225,-0.11,-0.4664333087693442,0.3986442262739598,-0.1889921372408863,-0.2687279151943463,-0.40231480366853234,-0.4467128703674551,-0.44241110471582407,-0.42210497431022825,-0.2533484490544777,-0.42926536914097235,-0.38822264393770506
2021-06-01,2021-06-01,2021-07-01,2.31,2.27,2.33,2.19,2.13,2.23,2.14,2.11,-0.4840624999999999,-0.4672759815242494,-0.4284692943254986,-0.3896626071267478,-0.49119338097640675,-0.5927241548260657,-0.4634550614947966,-0.0088541666666666,-0.063558506543495,0.030933120807338343,0.1254247481581717,0.02783704063687345,-0.0697506668844248,-0.0601151056449069,0.125,0.0,-0.11276499774470004,-0.2255299954894001,-0.1689874377251018,-0.1124448799608035,-0.2043519394512772,-0.3318584091030061,-0.2947518373119019,-0.36791050537284287,-0.4410691734337839,-0.4277795627376536,-0.4144899520415234,-0.3591452118153829,-0.0375,-0.0134526558891455,0.0722655529755896,0.1579837618403247,-0.11839910389120462,-0.3947819696227339,-0.0924314096499527,-0.1474550151539345,-0.16780779625375836,-0.1611892247320227,-0.1545706532102871,-0.2357044889386987,-0.31683832466711026,-0.23589974561126326,-0.8622138483965015,-0.7326304611650486,-0.8839688960515714,-0.90888,-0.526140972733972,-0.8509519869097708,-0.8412103645461043,-0.1229956268221574,-0.2079458769385953,-0.32232070910556,-0.16,-0.1228199459592238,-0.0935016362786348,-0.1429592566118656,-0.9088921282798834,-0.9101941747572816,-1.0,-0.9,-0.9605747973470892,-0.8246844319775596,-1.0,0.1102946300450549,0.0667450382075842,-0.0027783727881218,-0.1331755235791206,-0.0345558467415122,0.103751583619617,0.0268349126939947,0.1017492711370262,-0.2275485436893204,-0.0244963738920225,-0.11,-0.4664333087693442,0.3986442262739598,-0.1889921372408863,-0.33641154046329225,-0.40231480366853234,-0.4467128703674551,-0.44241110471582407,-0.42210497431022825,-0.2533484490544777,-0.42926536914097235
2021-07-01,2021-07-01,2021-08-01,2.31,2.31,2.27,2.33,2.19,2.13,2.23,2.14,-0.4502450573158165,-0.4840624999999999,-0.4672759815242494,-0.4284692943254986,-0.3896626071267478,-0.49119338097640675,-0.5927241548260657,-0.00979373282672155,-0.0088541666666666,-0.063558506543495,0.030933120807338343,0.1254247481581717,0.02783704063687345,-0.0697506668844248,0.1193006182380216,0.125,0.0,-0.11276499774470004,-0.2255299954894001,-0.1689874377251018,-0.1124448799608035,-0.3647966468518399,-0.3318584091030061,-0.2947518373119019,-0.36791050537284287,-0.4410691734337839,-0.4277795627376536,-0.4144899520415234,-0.18072836166924267,-0.0375,-0.0134526558891455,0.0722655529755896,0.1579837618403247,-0.11839910389120462,-0.3947819696227339,-0.1772526360851198,-0.1474550151539345,-0.16780779625375836,-0.1611892247320227,-0.1545706532102871,-0.2357044889386987,-0.31683832466711026,-0.8383787003610107,-0.8622138483965015,-0.7326304611650486,-0.8839688960515714,-0.90888,-0.526140972733972,-0.8509519869097708,-0.1022864019253911,-0.1229956268221574,-0.2079458769385953,-0.32232070910556,-0.16,-0.1228199459592238,-0.0935016362786348,-0.9097472924187726,-0.9088921282798834,-0.9101941747572816,-1.0,-0.9,-0.9605747973470892,-0.8246844319775596,0.2957288679071712,0.1102946300450549,0.0667450382075842,-0.0027783727881218,-0.1331755235791206,-0.0345558467415122,0.103751583619617,-0.0992779783393501,0.1017492711370262,-0.2275485436893204,-0.0244963738920225,-0.11,-0.4664333087693442,0.3986442262739598,-0.3307923010274706,-0.33641154046329225,-0.40231480366853234,-0.4467128703674551,-0.44241110471582407,-0.42210497431022825,-0.2533484490544777
